id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
c70c5ec1-725b-4568-8f01-f7ceeef79174,2026-05-21T11:54:19.145Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.1�C, heat index ay 40.3�C (extreme-caution). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.1,69,40.3,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 40.3°C heat index. Mag-abang ng school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
4d810ffc-ef3f-4301-b0cc-4864b1c0eb19,2026-05-21T12:03:20.205Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.1,68,40,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.72,"python"
f8b18dee-a6e1-4c8d-a003-84a00a803167,2026-05-21T12:04:19.435Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.1�C, heat index ay 40.0�C (extreme-caution). Condition: few clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.1,68,40,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 40°C heat index. Mag-abang ng school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
ffaf0980-d5dd-47bc-af61-226f67da9225,2026-05-21T12:13:20.650Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32,69,40,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.87,"python"
46174154-8776-4aa2-baf5-dd50a888754b,2026-05-21T12:15:20.001Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.1�C, heat index ay 40.3�C (extreme-caution). Condition: scattered clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.1,69,40.3,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 40.3°C heat index. Iwasan ang peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
18158495-f22e-4b32-9e58-bf802e9d45c7,2026-05-21T12:23:21.016Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.1,69,40.3,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.54,"python"
b9065b90-91cd-4539-8447-83186958278f,2026-05-21T12:26:19.060Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 32.1�C, heat index ay 40.3�C (extreme-caution). Condition: scattered clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",32.1,69,40.3,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 40.3°C heat index. Mag-abang ng school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
91e11097-bb50-4841-ac1d-683097a42b91,2026-05-21T12:33:22.488Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",32.1,69,40.3,extreme-caution,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Keep hydration in mind today.","Suspend outdoor activities and strenuous tasks. | Coordinate with school leadership on possible schedule adjustments.","Monitor students closely for heat exhaustion signs. | Ensure access to cool indoor spaces and water.",0.54,"python"
c5ae986d-b9ab-4bfa-84ff-9d2a3c429dbe,2026-05-21T12:35:20.129Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 31.7�C, heat index ay 41.7�C (danger). Condition: scattered clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",31.7,76,41.7,danger,"Outdoor safety depends on current heat level (danger) at 41.7°C heat index. Iwasan ang peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
bf26a948-f166-4a48-817a-9505fe372c2b,2026-05-21T12:45:21.415Z,"Realtime heat advisory update.","Brgy Mayamot, Antipolo City",31.7,76,41.7,danger,"Heat conditions are dangerous. Avoid outdoor activities and prioritize safety. Limit outdoor time during the hottest hours.","Coordinate with school leadership on possible schedule adjustments. | Suspend outdoor activities and strenuous tasks.","Ensure access to cool indoor spaces and water. | Monitor students closely for heat exhaustion signs.",0.81,"python"
423c583a-3366-49b8-9d78-40ce95a44225,2026-05-21T12:46:19.201Z,"Bigyan ako ng isang maikling heat advisory para sa isang parent. Ang current temperature ay 31.6�C, heat index ay 38.9�C (extreme-caution). Condition: scattered clouds. Gawing maikli at praktikal.","Brgy Mayamot, Antipolo City",31.6,69,38.9,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 38.9°C heat index. Mag-abang ng school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
3be7c8f4-323a-46f5-8b4e-87939bf4dab4,2026-05-21T12:56:55.052Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.6,69,38.9,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Wait for official school updates before changing schedules.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",0.87,"python"
bfbfa59b-c57b-4725-bc56-de3f39627e68,2026-05-21T13:06:55.104Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.6,68,38.6,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Wait for official school updates before changing schedules.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
c3d3e4fd-652d-4aff-bc84-2a88061edd0a,2026-05-21T13:16:55.344Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.6,68,38.6,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
88d204ef-ae3a-4195-b65d-123b6451909e,2026-05-21T13:27:54.970Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.6,67,38.3,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Wait for official school updates before changing schedules.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
7a0c0914-f153-4e69-9cc3-2a5fb30035fd,2026-05-21T13:47:55.459Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.6,67,38.3,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
893173f8-6392-40f7-9495-e6becd7963ff,2026-05-21T13:51:55.691Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.2,67,37.2,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
876cded1-93b5-4ccb-9cd4-f7b58ac5247f,2026-05-21T14:02:55.499Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.2,66,36.9,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Wait for official school updates before changing schedules.","Reduce the duration of outdoor activities during peak heat hours. | Schedule extra hydration breaks and monitor at-risk pupils.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",1,"python"
a43bf7eb-de0d-49f9-afb5-3cf55a024b14,2026-05-21T14:12:56.063Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.2,66,36.9,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
4b1e3c95-c3a6-4b3b-9709-56d0e8bfd520,2026-05-21T14:24:56.397Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.1,67,37,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
4816133d-6507-4d50-b9f4-642d8f446c07,2026-05-21T14:35:55.930Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.1,67,37,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
eee65f98-b225-4b46-a3eb-f08b8873d1dc,2026-05-21T14:45:57.148Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.1,67,37,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Wait for official school updates before changing schedules.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
f7bdb7d0-e27b-4cd1-a511-881e552c6757,2026-05-21T14:50:55.732Z,"Realtime health advisory update for current heat index.","Brgy Mayamot, Antipolo City",31.1,66,36.7,extreme-caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",1,"python"
